project_id,git_url,repo_name,owner_repo,repo_path,size,Name,Bytes,CodeBytes,Lines,Code,Comment,Blank,Complexity,Count,WeightedComplexity,Files
63593,https://api.github.com/repos/apache/jackrabbit,jackrabbit,apache/jackrabbit,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_jackrabbit.tar.gz,large,Java,22956737,0,612132,341982,205461,64689,0,3116,0,[]
6366,https://api.github.com/repos/adangel/pmd,pmd,adangel/pmd,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/adangel_pmd.tar.gz,large,Java,6974575,0,207515,132021,39521,35973,0,2709,0,[]
63789066,https://api.github.com/repos/SCADA-LTS/Scada-LTS,Scada-LTS,SCADA-LTS/Scada-LTS,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SCADA-LTS_Scada-LTS.tar.gz,large,Java,5867403,0,168944,113839,30138,24967,0,1114,0,[]
64001783,https://api.github.com/repos/AndroidPreView/AndroidNote,AndroidNote,AndroidPreView/AndroidNote,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/AndroidPreView_AndroidNote.tar.gz,large,Java,3244683,0,101762,69816,15018,16928,0,1322,0,[]
64106,https://api.github.com/repos/cloudfoundry/vcap-java-client,vcap-java-client,cloudfoundry/vcap-java-client,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cloudfoundry_vcap-java-client.tar.gz,large,Java,6655266,0,177903,103163,52228,22512,0,2257,0,[]
6447749,https://api.github.com/repos/3dcitydb/importer-exporter,importer-exporter,3dcitydb/importer-exporter,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/3dcitydb_importer-exporter.tar.gz,large,Java,10424540,0,296586,158774,101861,35951,0,1302,0,[]
6468,https://api.github.com/repos/ModeShape/modeshape,modeshape,ModeShape/modeshape,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ModeShape_modeshape.tar.gz,large,Java,17817956,0,430777,277988,103615,49174,0,1953,0,[]
6487140,https://api.github.com/repos/DDT-IDE/DDT,DDT,DDT-IDE/DDT,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DDT-IDE_DDT.tar.gz,large,Java,4761489,0,140817,92469,22784,25564,0,1341,0,[]
65051333,https://api.github.com/repos/apache/fineract,fineract,apache/fineract,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_fineract.tar.gz,large,Java,20411544,0,417166,284533,73000,59633,0,3150,0,[]
6541382,https://api.github.com/repos/rapla/rapla,rapla,rapla/rapla,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rapla_rapla.tar.gz,large,Java,6383861,0,175172,134897,19687,20588,0,1076,0,[]
65671608,https://api.github.com/repos/SensorsINI/jaer,jaer,SensorsINI/jaer,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SensorsINI_jaer.tar.gz,large,Java,13512155,0,354122,229375,81420,43327,0,1042,0,[]
66438665,https://api.github.com/repos/Aptoide/aptoide-client-v8,aptoide-client-v8,Aptoide/aptoide-client-v8,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Aptoide_aptoide-client-v8.tar.gz,large,Java,4741111,0,138218,109766,7744,20708,0,1371,0,[]
665467,https://api.github.com/repos/apache/tapestry-5,tapestry-5,apache/tapestry-5,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_tapestry-5.tar.gz,large,Java,10036333,0,297537,161247,87397,48893,0,3159,0,[]
66735033,https://api.github.com/repos/apache/systemml,systemml,apache/systemml,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_systemml.tar.gz,large,Java,12650345,0,369438,248683,71645,49110,0,1555,0,[]
66925,https://api.github.com/repos/cpesch/RouteConverter,RouteConverter,cpesch/RouteConverter,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cpesch_RouteConverter.tar.gz,large,Java,9137905,0,260614,119040,113464,28110,0,1623,0,[]
66968,https://api.github.com/repos/atlasapi/atlas,atlas,atlasapi/atlas,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/atlasapi_atlas.tar.gz,large,Java,6735820,0,172854,136037,7477,29340,0,1796,0,[]
6701187,https://api.github.com/repos/codefollower/Tomcat-Research,Tomcat-Research,codefollower/Tomcat-Research,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/codefollower_Tomcat-Research.tar.gz,large,Java,16785283,0,495804,281807,141651,72346,0,2133,0,[]
670605,https://api.github.com/repos/walware/statet,statet,walware/statet,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/walware_statet.tar.gz,large,Java,5761043,0,182769,134869,16607,31293,0,1030,0,[]
67297752,https://api.github.com/repos/zccodere/study-imooc,study-imooc,zccodere/study-imooc,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zccodere_study-imooc.tar.gz,large,Java,1600146,0,61509,37476,13478,10555,0,1343,0,[]
67633,https://api.github.com/repos/mozilla-services/android-sync,android-sync,mozilla-services/android-sync,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mozilla-services_android-sync.tar.gz,large,Java,8069562,0,217022,125095,66207,25720,0,1474,0,[]
67669860,https://api.github.com/repos/XerTheSquirrel/SquirrelJME,SquirrelJME,XerTheSquirrel/SquirrelJME,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/XerTheSquirrel_SquirrelJME.tar.gz,large,Java,5739846,0,229349,107772,89713,31864,0,1634,0,[]
67780597,https://api.github.com/repos/apache/incubator-pulsar,incubator-pulsar,apache/incubator-pulsar,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-pulsar.tar.gz,large,Java,19850058,0,482162,335681,83987,62494,0,2271,0,[]
6793391,https://api.github.com/repos/denimgroup/threadfix,threadfix,denimgroup/threadfix,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/denimgroup_threadfix.tar.gz,large,Java,6873034,0,186152,117483,41201,27468,0,1329,0,[]
6808522,https://api.github.com/repos/itext/itextpdf,itextpdf,itext/itextpdf,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/itext_itextpdf.tar.gz,large,Java,11525964,0,299683,151731,121681,26271,0,1510,0,[]
68310949,https://api.github.com/repos/aws/aws-sdk-java-v2,aws-sdk-java-v2,aws/aws-sdk-java-v2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/aws_aws-sdk-java-v2.tar.gz,large,Java,12049766,0,291847,176231,74648,40968,0,2315,0,[]
6876746,https://api.github.com/repos/axkr/symja_android_library,symja_android_library,axkr/symja_android_library,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/axkr_symja_android_library.tar.gz,large,Java,21025044,0,551878,351802,143634,56442,0,1794,0,[]
68831,https://api.github.com/repos/liferay/liferay-faces,liferay-faces,liferay/liferay-faces,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/liferay_liferay-faces.tar.gz,large,Java,5219751,0,155742,92013,33553,30176,0,1420,0,[]
691908,https://api.github.com/repos/SonarSource/sonar-java,sonar-java,SonarSource/sonar-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SonarSource_sonar-java.tar.gz,large,Java,10749355,0,310119,196257,72008,41854,0,3217,0,[]
6942726,https://api.github.com/repos/agibsonccc/java-deeplearning,java-deeplearning,agibsonccc/java-deeplearning,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/agibsonccc_java-deeplearning.tar.gz,large,Java,35174146,0,909979,550431,217963,141585,0,5444,0,[]
6970323,https://api.github.com/repos/eclipse/kura,kura,eclipse/kura,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_kura.tar.gz,large,Java,11138696,0,295415,195310,52791,47314,0,1818,0,[]
6987572,https://api.github.com/repos/apache/incubator-wave,incubator-wave,apache/incubator-wave,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-wave.tar.gz,large,Java,12388133,0,364994,198130,120130,46734,0,2337,0,[]
6997274,https://api.github.com/repos/ceskaexpedice/kramerius,kramerius,ceskaexpedice/kramerius,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ceskaexpedice_kramerius.tar.gz,large,Java,5434199,0,150367,96685,29794,23888,0,1351,0,[]
699871,https://api.github.com/repos/apache/incubator-drill,incubator-drill,apache/incubator-drill,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-drill.tar.gz,large,Java,30959450,0,827602,548861,178449,100292,0,4009,0,[]
69992753,https://api.github.com/repos/dremio/dremio-oss,dremio-oss,dremio/dremio-oss,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dremio_dremio-oss.tar.gz,large,Java,25900102,0,708107,482836,128593,96678,0,4408,0,[]
70170254,https://api.github.com/repos/gentics/mesh,mesh,gentics/mesh,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gentics_mesh.tar.gz,large,Java,7270678,0,218820,149344,34962,34514,0,1931,0,[]
7033344,https://api.github.com/repos/linagora/linshare-core,linshare-core,linagora/linshare-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/linagora_linshare-core.tar.gz,large,Java,9007745,0,218275,124487,65447,28341,0,1812,0,[]
70480,https://api.github.com/repos/Jasig/uPortal,uPortal,Jasig/uPortal,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Jasig_uPortal.tar.gz,large,Java,9825865,0,242724,153823,58618,30283,0,1845,0,[]
7048430,https://api.github.com/repos/trol73/mucommander,mucommander,trol73/mucommander,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/trol73_mucommander.tar.gz,large,Java,7973171,0,215438,111931,71432,32075,0,1394,0,[]
70673243,https://api.github.com/repos/BiglySoftware/BiglyBT,BiglyBT,BiglySoftware/BiglyBT,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/BiglySoftware_BiglyBT.tar.gz,large,Java,26032793,0,1070637,694560,128884,247193,0,3616,0,[]
71513797,https://api.github.com/repos/zeebe-io/zeebe,zeebe,zeebe-io/zeebe,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zeebe-io_zeebe.tar.gz,large,Java,10636893,0,311617,196764,71287,43566,0,2934,0,[]
7162972,https://api.github.com/repos/glowroot/glowroot,glowroot,glowroot/glowroot,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/glowroot_glowroot.tar.gz,large,Java,7504945,0,185790,138825,25611,21354,0,1180,0,[]
7170967,https://api.github.com/repos/INRIA/spoon,spoon,INRIA/spoon,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/INRIA_spoon.tar.gz,large,Java,6639751,0,191945,131257,35608,25080,0,1749,0,[]
717772,https://api.github.com/repos/richfaces/richfaces,richfaces,richfaces/richfaces,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/richfaces_richfaces.tar.gz,large,Java,9172975,0,242507,137175,70537,34795,0,2147,0,[]
7184305,https://api.github.com/repos/Evolveum/midpoint,midpoint,Evolveum/midpoint,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Evolveum_midpoint.tar.gz,large,Java,37847056,0,884249,629083,109570,145596,0,4593,0,[]
7235758,https://api.github.com/repos/UECIDE/UECIDE,UECIDE,UECIDE/UECIDE,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/UECIDE_UECIDE.tar.gz,large,Java,6781778,0,193232,131187,34713,27332,0,1594,0,[]
7258252,https://api.github.com/repos/Heliosearch/heliosearch,heliosearch,Heliosearch/heliosearch,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Heliosearch_heliosearch.tar.gz,large,Java,43327818,0,1143491,769089,238922,135480,0,5212,0,[]
72705114,https://api.github.com/repos/ServiceComb/ServiceComb-Java-Chassis,ServiceComb-Java-Chassis,ServiceComb/ServiceComb-Java-Chassis,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ServiceComb_ServiceComb-Java-Chassis.tar.gz,large,Java,8534825,0,236621,149929,50583,36109,0,2492,0,[]
72824662,https://api.github.com/repos/bisq-network/bisq-exchange,bisq-exchange,bisq-network/bisq-exchange,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bisq-network_bisq-exchange.tar.gz,large,Java,9179028,0,223591,147375,41035,35181,0,1740,0,[]
72827403,https://api.github.com/repos/Alfresco/alfresco-repository,alfresco-repository,Alfresco/alfresco-repository,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Alfresco_alfresco-repository.tar.gz,large,Java,34358725,0,886539,544881,240141,101517,0,3754,0,[]
7295625,https://api.github.com/repos/eclipse/smarthome,smarthome,eclipse/smarthome,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_smarthome.tar.gz,large,Java,13896602,0,366385,218651,101447,46287,0,2876,0,[]
731872,https://api.github.com/repos/oblac/jodd,jodd,oblac/jodd,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/oblac_jodd.tar.gz,large,Java,8752500,0,265115,141023,85089,39003,0,1982,0,[]
7346159,https://api.github.com/repos/mrniko/redisson,redisson,mrniko/redisson,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mrniko_redisson.tar.gz,large,Java,8417786,0,239239,149055,54231,35953,0,1487,0,[]
735781,https://api.github.com/repos/apache/fop,fop,apache/fop,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_fop.tar.gz,large,Java,13538885,0,372947,215716,113033,44198,0,2039,0,[]
73861576,https://api.github.com/repos/bisq-network/exchange,exchange,bisq-network/exchange,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bisq-network_exchange.tar.gz,large,Java,9178974,0,223590,147374,41035,35181,0,1740,0,[]
74125,https://api.github.com/repos/Sable/soot,soot,Sable/soot,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Sable_soot.tar.gz,large,Java,19878278,0,645321,389470,182425,73426,0,3646,0,[]
7420102,https://api.github.com/repos/apache/struts,struts,apache/struts,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_struts.tar.gz,large,Java,10766233,0,295790,166733,87651,41406,0,2020,0,[]
74242546,https://api.github.com/repos/actiontech/dble,dble,actiontech/dble,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/actiontech_dble.tar.gz,large,Java,8156227,0,226854,173282,27339,26233,0,1307,0,[]
74415768,https://api.github.com/repos/oracle/oci-java-sdk,oci-java-sdk,oracle/oci-java-sdk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/oracle_oci-java-sdk.tar.gz,large,Java,45737105,0,1017503,671820,229231,116452,0,6400,0,[]
74628,https://api.github.com/repos/stoicflame/enunciate,enunciate,stoicflame/enunciate,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/stoicflame_enunciate.tar.gz,large,Java,3759244,0,114212,69311,30040,14861,0,1125,0,[]
74713,https://api.github.com/repos/openstreetmap/josm-plugins,josm-plugins,openstreetmap/josm-plugins,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openstreetmap_josm-plugins.tar.gz,large,Java,13652050,0,367896,247487,77631,42778,0,2134,0,[]
7478574,https://api.github.com/repos/algorithmfoundry/Foundry,Foundry,algorithmfoundry/Foundry,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/algorithmfoundry_Foundry.tar.gz,large,Java,12654674,0,398718,225839,124720,48159,0,2040,0,[]
7557072,https://api.github.com/repos/apache/marmotta,marmotta,apache/marmotta,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_marmotta.tar.gz,large,Java,8419272,0,234344,110538,93052,30754,0,1544,0,[]
761793,https://api.github.com/repos/apache/openwebbeans,openwebbeans,apache/openwebbeans,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_openwebbeans.tar.gz,large,Java,4560206,0,135126,80154,36399,18573,0,1512,0,[]
7633639,https://api.github.com/repos/magarena/magarena,magarena,magarena/magarena,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/magarena_magarena.tar.gz,large,Java,4582655,0,132785,105870,6845,20070,0,1435,0,[]
76442,https://api.github.com/repos/groovy/groovy-core,groovy-core,groovy/groovy-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/groovy_groovy-core.tar.gz,large,Java,10938062,0,267451,157386,80649,29416,0,1375,0,[]
7676993,https://api.github.com/repos/opendaylight/controller,controller,opendaylight/controller,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/opendaylight_controller.tar.gz,large,Java,6552709,0,153302,104362,22411,26529,0,1232,0,[]
7677366,https://api.github.com/repos/opendaylight/yangtools,yangtools,opendaylight/yangtools,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/opendaylight_yangtools.tar.gz,large,Java,7753055,0,183192,120958,37743,24491,0,2254,0,[]
7679946,https://api.github.com/repos/opendaylight/openflowplugin,openflowplugin,opendaylight/openflowplugin,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/opendaylight_openflowplugin.tar.gz,large,Java,11899973,0,241543,173087,38056,30400,0,2491,0,[]
76841020,https://api.github.com/repos/telstra/open-kilda,open-kilda,telstra/open-kilda,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/telstra_open-kilda.tar.gz,large,Java,9244139,0,235048,148955,51029,35064,0,2363,0,[]
7691517,https://api.github.com/repos/google/j2objc,j2objc,google/j2objc,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/google_j2objc.tar.gz,large,Java,62287791,0,1639049,865202,621650,152197,0,4450,0,[]
7692143,https://api.github.com/repos/sarl/sarl,sarl,sarl/sarl,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/sarl_sarl.tar.gz,large,Java,24081094,0,671737,450657,127590,93490,0,1372,0,[]
76941986,https://api.github.com/repos/OpenSkywalking/skywalking,skywalking,OpenSkywalking/skywalking,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OpenSkywalking_skywalking.tar.gz,large,Java,7894846,0,194032,115882,51893,26257,0,2555,0,[]
7707439,https://api.github.com/repos/atomix/atomix,copycat,atomix/atomix,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/atomix_atomix.tar.gz,large,Java,6034629,0,182606,98921,63001,20684,0,1550,0,[]
77142,https://api.github.com/repos/android/platform_frameworks_support,platform_frameworks_support,android/platform_frameworks_support,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/android_platform_frameworks_support.tar.gz,large,Java,38493792,0,1006112,635383,252614,118115,0,4062,0,[]
77232,https://api.github.com/repos/sgothel/jogl,jogl,sgothel/jogl,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/sgothel_jogl.tar.gz,large,Java,14701106,0,363287,228961,94120,40206,0,1389,0,[]
7747014,https://api.github.com/repos/wso2/wso2-synapse,wso2-synapse,wso2/wso2-synapse,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wso2_wso2-synapse.tar.gz,large,Java,11415794,0,288051,178288,72305,37458,0,1943,0,[]
7747254,https://api.github.com/repos/igniterealtime/Smack,Smack,igniterealtime/Smack,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/igniterealtime_Smack.tar.gz,large,Java,8440184,0,228058,118039,79534,30485,0,1953,0,[]
78246610,https://api.github.com/repos/Azure/azure-libraries-for-java,azure-libraries-for-java,Azure/azure-libraries-for-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Azure_azure-libraries-for-java.tar.gz,large,Java,46250090,0,992916,486806,408227,97883,0,4744,0,[]
7852194,https://api.github.com/repos/hyperic/hq,hq,hyperic/hq,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hyperic_hq.tar.gz,large,Java,21097768,0,582976,358363,146557,78056,0,3422,0,[]
78936740,https://api.github.com/repos/apache/juneau,juneau,apache/juneau,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_juneau.tar.gz,large,Java,17305916,0,462988,246964,169107,46917,0,1855,0,[]
789770,https://api.github.com/repos/apache/myfaces,myfaces,apache/myfaces,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_myfaces.tar.gz,large,Java,11921655,0,344022,220612,82065,41345,0,1984,0,[]
79311,https://api.github.com/repos/TGAC/miso-lims,miso-lims,TGAC/miso-lims,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/TGAC_miso-lims.tar.gz,large,Java,4964082,0,149427,112200,10876,26351,0,1309,0,[]
801441,https://api.github.com/repos/Activiti/Activiti,Activiti,Activiti/Activiti,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Activiti_Activiti.tar.gz,large,Java,11081789,0,282603,179799,52908,49896,0,2744,0,[]
8021330,https://api.github.com/repos/quoll/mulgara,mulgara,quoll/mulgara,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/quoll_mulgara.tar.gz,large,Java,10501129,0,328685,149671,131155,47859,0,1451,0,[]
8042814,https://api.github.com/repos/shadowmage45/AncientWarfare2,AncientWarfare2,shadowmage45/AncientWarfare2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/shadowmage45_AncientWarfare2.tar.gz,large,Java,4463953,0,127128,104994,5116,17018,0,1307,0,[]
8073,https://api.github.com/repos/facebook/hadoop-20,hadoop-20,facebook/hadoop-20,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/facebook_hadoop-20.tar.gz,large,Java,26603177,0,775816,530006,155015,90795,0,2824,0,[]
8131,https://api.github.com/repos/jclouds/jclouds,jclouds,jclouds/jclouds,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jclouds_jclouds.tar.gz,large,Java,25124663,0,646010,395109,159751,91150,0,5753,0,[]
8131446,https://api.github.com/repos/datacleaner/DataCleaner,DataCleaner,datacleaner/DataCleaner,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/datacleaner_DataCleaner.tar.gz,large,Java,8398809,0,215693,134540,51083,30070,0,1818,0,[]
81441,https://api.github.com/repos/apache/hadoop-mapreduce,hadoop-mapreduce,apache/hadoop-mapreduce,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_hadoop-mapreduce.tar.gz,large,Java,10647332,0,304779,193651,76599,34529,0,1412,0,[]
81646273,https://api.github.com/repos/TIBCOSoftware/jasperreports,jasperreports,TIBCOSoftware/jasperreports,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/TIBCOSoftware_jasperreports.tar.gz,large,Java,15731040,0,535889,314079,150332,71478,0,3188,0,[]
8204377,https://api.github.com/repos/gocd/gocd,GoCD,gocd/gocd,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gocd_gocd.tar.gz,large,Java,21116635,0,487615,344077,68499,75039,0,4154,0,[]
8229227,https://api.github.com/repos/rapidminer/rapidminer-5,rapidminer,rapidminer/rapidminer-5,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rapidminer_rapidminer-5.tar.gz,large,Java,18409686,0,531047,322832,140023,68192,0,3301,0,[]
8234517,https://api.github.com/repos/spacewalkproject/spacewalk,spacewalk,spacewalkproject/spacewalk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/spacewalkproject_spacewalk.tar.gz,large,Java,13855045,0,397837,211171,136490,50176,0,2704,0,[]
8261988,https://api.github.com/repos/cncgoko/Goko,goko,cncgoko/Goko,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cncgoko_Goko.tar.gz,large,Java,4302933,0,129777,74850,39318,15609,0,1291,0,[]
82892,https://api.github.com/repos/SpringSource/spring-ide,spring-ide,SpringSource/spring-ide,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpringSource_spring-ide.tar.gz,large,Java,16390833,0,473458,306191,102103,65164,0,4141,0,[]
8304,https://api.github.com/repos/apache/cassandra,cassandra,apache/cassandra,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_cassandra.tar.gz,large,Java,23878042,0,610812,424272,104848,81692,0,2747,0,[]
833128,https://api.github.com/repos/apache/directory-server,directory-server,apache/directory-server,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_directory-server.tar.gz,large,Java,14079699,0,423056,236157,114924,71975,0,1909,0,[]
8355538,https://api.github.com/repos/domaframework/doma,doma,domaframework/doma,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/domaframework_doma.tar.gz,large,Java,3168881,0,102626,79581,7001,16044,0,1552,0,[]
8407619,https://api.github.com/repos/crate/crate,crate,crate/crate,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/crate_crate.tar.gz,large,Java,26719856,0,653807,431993,141316,80498,0,4491,0,[]
84647,https://api.github.com/repos/nasa/CertWare,CertWare,nasa/CertWare,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/nasa_CertWare.tar.gz,large,Java,60362952,0,1831288,940986,559121,331181,0,3960,0,[]
8484475,https://api.github.com/repos/openlvc/portico,portico,openlvc/portico,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openlvc_portico.tar.gz,large,Java,9285492,0,276807,156183,89936,30688,0,1563,0,[]
849234,https://api.github.com/repos/cwarden/kettle,kettle,cwarden/kettle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cwarden_kettle.tar.gz,large,Java,24709438,0,691969,489329,104018,98622,0,1931,0,[]
8505004,https://api.github.com/repos/hk2-project/hk2,hk2,hk2-project/hk2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hk2-project_hk2.tar.gz,large,Java,12047059,0,312134,123137,150311,38686,0,2640,0,[]
8518243,https://api.github.com/repos/bitsquare/bitsquare,bitsquare,bitsquare/bitsquare,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bitsquare_bitsquare.tar.gz,large,Java,9178974,0,223590,147374,41035,35181,0,1740,0,[]
8585160,https://api.github.com/repos/BukkitPE/BukkitPE,BukkitPE,BukkitPE/BukkitPE,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/BukkitPE_BukkitPE.tar.gz,large,Java,2505153,0,82444,62907,5353,14184,0,1021,0,[]
8599706,https://api.github.com/repos/sigmoidanalytics/spork,spork,sigmoidanalytics/spork,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/sigmoidanalytics_spork.tar.gz,large,Java,13892612,0,365610,245807,72318,47485,0,1645,0,[]
86526,https://api.github.com/repos/structr/structr,structr,structr/structr,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/structr_structr.tar.gz,large,Java,10086310,0,319127,185186,58210,75731,0,2110,0,[]
