project_id,git_url,repo_name,owner_repo,repo_path,size_mb
24187288,https://api.github.com/repos/MegaMek/megamek,megamek,MegaMek/megamek,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/MegaMek_megamek.tar.gz,822.827
24281156,https://api.github.com/repos/runelite/runelite,runelite,runelite/runelite,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/runelite_runelite.tar.gz,47.0197
2439384,https://api.github.com/repos/bulldog2011/nano,nano,bulldog2011/nano,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bulldog2011_nano.tar.gz,25.3812
24626502,https://api.github.com/repos/vroyer/elassandra,elassandra,vroyer/elassandra,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/vroyer_elassandra.tar.gz,561.149
247032,https://api.github.com/repos/metsci/glimpse,glimpse,metsci/glimpse,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/metsci_glimpse.tar.gz,57.5168
2470321,https://api.github.com/repos/apache/tomee,tomee,apache/tomee,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_tomee.tar.gz,131.002
24836057,https://api.github.com/repos/apache/incubator-apex-malhar,incubator-apex-malhar,apache/incubator-apex-malhar,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-apex-malhar.tar.gz,113.178
24909,https://api.github.com/repos/nutzam/nutzmore,nutzmore,nutzam/nutzmore,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/nutzam_nutzmore.tar.gz,359.648
24911149,https://api.github.com/repos/rapidminer/rapidminer-studio,rapidminer-studio,rapidminer/rapidminer-studio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rapidminer_rapidminer-studio.tar.gz,121.195
24970988,https://api.github.com/repos/rapidminer/rapidminer-5,rapidminer-5,rapidminer/rapidminer-5,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rapidminer_rapidminer-5.tar.gz,126.658
25087763,https://api.github.com/repos/redfish64/TinyTravelTracker,TinyTravelTracker,redfish64/TinyTravelTracker,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/redfish64_TinyTravelTracker.tar.gz,142.61
252,https://api.github.com/repos/rstudio/rstudio,rstudio,rstudio/rstudio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rstudio_rstudio.tar.gz,404.824
25498939,https://api.github.com/repos/EvoSuite/evosuite,evosuite,EvoSuite/evosuite,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/EvoSuite_evosuite.tar.gz,299.747
25667,https://api.github.com/repos/RS485/LogisticsPipes,LogisticsPipes,RS485/LogisticsPipes,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/RS485_LogisticsPipes.tar.gz,30.3388
25791918,https://api.github.com/repos/streamsets/datacollector,datacollector,streamsets/datacollector,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/streamsets_datacollector.tar.gz,577.191
25957196,https://api.github.com/repos/JikesRVM/JikesRVM,JikesRVM,JikesRVM/JikesRVM,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JikesRVM_JikesRVM.tar.gz,288.448
26038204,https://api.github.com/repos/atomix/atomix,atomix,atomix/atomix,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/atomix_atomix.tar.gz,29.3707
26051663,https://api.github.com/repos/JMRI/JMRI,JMRI,JMRI/JMRI,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JMRI_JMRI.tar.gz,2519.47
26198575,https://api.github.com/repos/SCI2SUGR/KEEL,KEEL,SCI2SUGR/KEEL,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SCI2SUGR_KEEL.tar.gz,222.231
26300,https://api.github.com/repos/errai/errai,errai,errai/errai,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/errai_errai.tar.gz,246.089
26361,https://api.github.com/repos/commonsguy/cw-omnibus,cw-omnibus,commonsguy/cw-omnibus,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/commonsguy_cw-omnibus.tar.gz,221.132
26373298,https://api.github.com/repos/palantir/atlasdb,atlasdb,palantir/atlasdb,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/palantir_atlasdb.tar.gz,96.7854
26423,https://api.github.com/repos/CONNECT-Solution/CONNECT,CONNECT,CONNECT-Solution/CONNECT,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/CONNECT-Solution_CONNECT.tar.gz,1793.59
2647582,https://api.github.com/repos/openMF/mifosx,mifosx,openMF/mifosx,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openMF_mifosx.tar.gz,54.4161
26491374,https://api.github.com/repos/servicecatalog/development,development,servicecatalog/development,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/servicecatalog_development.tar.gz,179.371
26851360,https://api.github.com/repos/mars-sim/mars-sim,mars-sim,mars-sim/mars-sim,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mars-sim_mars-sim.tar.gz,257.063
270723,https://api.github.com/repos/wolips/wolips,wolips,wolips/wolips,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wolips_wolips.tar.gz,116.779
27144803,https://api.github.com/repos/apache/incubator-rya,incubator-rya,apache/incubator-rya,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-rya.tar.gz,54.0032
2728465,https://api.github.com/repos/linkedin/rest.li,rest.li,linkedin/rest.li,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/linkedin_rest.li.tar.gz,41.5844
27294528,https://api.github.com/repos/apache/james-project,james-project,apache/james-project,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_james-project.tar.gz,161.315
27355806,https://api.github.com/repos/mogoweb/365browser,365browser,mogoweb/365browser,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mogoweb_365browser.tar.gz,312.074
2739,https://api.github.com/repos/hangum/TadpoleForDBTools,TadpoleForDBTools,hangum/TadpoleForDBTools,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hangum_TadpoleForDBTools.tar.gz,364.187
27583076,https://api.github.com/repos/babyfish-ct/babyfish,babyfish,babyfish-ct/babyfish,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/babyfish-ct_babyfish.tar.gz,22.4312
27710429,https://api.github.com/repos/serge-rider/dbeaver,dbeaver,serge-rider/dbeaver,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/serge-rider_dbeaver.tar.gz,275.382
278099,https://api.github.com/repos/jcryptool/crypto,crypto,jcryptool/crypto,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jcryptool_crypto.tar.gz,221.441
27861015,https://api.github.com/repos/remoting/dubbox,dubbox,remoting/dubbox,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/remoting_dubbox.tar.gz,17.6581
27998057,https://api.github.com/repos/DIY-green/AndroidStudyDemo,AndroidStudyDemo,DIY-green/AndroidStudyDemo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DIY-green_AndroidStudyDemo.tar.gz,13.0796
28032499,https://api.github.com/repos/NASAWorldWind/WorldWindJava,WorldWindJava,NASAWorldWind/WorldWindJava,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/NASAWorldWind_WorldWindJava.tar.gz,283.487
28063133,https://api.github.com/repos/cmu-phil/tetrad,tetrad,cmu-phil/tetrad,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cmu-phil_tetrad.tar.gz,84.7002
28071782,https://api.github.com/repos/apache/calcite,calcite,apache/calcite,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_calcite.tar.gz,84.095
28075850,https://api.github.com/repos/ronancpl/MapleSolaxiaV2,MapleSolaxiaV2,ronancpl/MapleSolaxiaV2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ronancpl_MapleSolaxiaV2.tar.gz,679.361
28123605,https://api.github.com/repos/GourdErwa/MyNote,MyNote,GourdErwa/MyNote,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GourdErwa_MyNote.tar.gz,38.6839
28303389,https://api.github.com/repos/DISID/disid-proofs,disid-proofs,DISID/disid-proofs,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DISID_disid-proofs.tar.gz,74.7793
28318894,https://api.github.com/repos/eclipse/packagedrone,packagedrone,eclipse/packagedrone,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_packagedrone.tar.gz,19.8663
28321706,https://api.github.com/repos/frostwire/frostwire,frostwire,frostwire/frostwire,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/frostwire_frostwire.tar.gz,748.587
28420,https://api.github.com/repos/apavlo/h-store,h-store,apavlo/h-store,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apavlo_h-store.tar.gz,359.166
284311,https://api.github.com/repos/eclipse/nebula,nebula,eclipse/nebula,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_nebula.tar.gz,40.8967
28452689,https://api.github.com/repos/asad/ReactionDecoder,ReactionDecoder,asad/ReactionDecoder,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/asad_ReactionDecoder.tar.gz,725.263
28563495,https://api.github.com/repos/ProtocolSupport/ProtocolSupport,ProtocolSupport,ProtocolSupport/ProtocolSupport,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ProtocolSupport_ProtocolSupport.tar.gz,73.7051
28572761,https://api.github.com/repos/eclipse/hawkbit,hawkbit,eclipse/hawkbit,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_hawkbit.tar.gz,34.6335
2859553,https://api.github.com/repos/ecsec/open-ecard,open-ecard,ecsec/open-ecard,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ecsec_open-ecard.tar.gz,29.4208
28597630,https://api.github.com/repos/apache/incubator-systemml,incubator-systemml,apache/incubator-systemml,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-systemml.tar.gz,239.774
28631801,https://api.github.com/repos/wu-sheng/sky-walking,sky-walking,wu-sheng/sky-walking,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wu-sheng_sky-walking.tar.gz,165.191
28641957,https://api.github.com/repos/cnzx219/QingTingCheat,QingTingCheat,cnzx219/QingTingCheat,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cnzx219_QingTingCheat.tar.gz,30.9999
28645932,https://api.github.com/repos/SeniorZhai/QingTing,QingTing,SeniorZhai/QingTing,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SeniorZhai_QingTing.tar.gz,43.2168
287231,https://api.github.com/repos/lmco/eurekastreams,eurekastreams,lmco/eurekastreams,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/lmco_eurekastreams.tar.gz,203.046
28811652,https://api.github.com/repos/ceylon/ceylon,ceylon,ceylon/ceylon,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ceylon_ceylon.tar.gz,272.316
289368,https://api.github.com/repos/apache/accumulo,accumulo,apache/accumulo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_accumulo.tar.gz,100.51
28972,https://api.github.com/repos/SpringSource/spring-batch,spring-batch,SpringSource/spring-batch,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpringSource_spring-batch.tar.gz,115.764
2914062,https://api.github.com/repos/ORCID/ORCID-Source,ORCID-Source,ORCID/ORCID-Source,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ORCID_ORCID-Source.tar.gz,228.535
29149642,https://api.github.com/repos/apache/reef,reef,apache/reef,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_reef.tar.gz,57.9213
29167693,https://api.github.com/repos/apache/groovy,groovy,apache/groovy,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_groovy.tar.gz,214.461
29170758,https://api.github.com/repos/apache/kylin,kylin,apache/kylin,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_kylin.tar.gz,319.762
29176176,https://api.github.com/repos/apache/brooklyn-server,brooklyn-server,apache/brooklyn-server,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_brooklyn-server.tar.gz,66.1237
2918779,https://api.github.com/repos/broadgsa/gatk-protected,gatk-protected,broadgsa/gatk-protected,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/broadgsa_gatk-protected.tar.gz,283.912
29210215,https://api.github.com/repos/JumpMind/symmetric-ds,symmetric-ds,JumpMind/symmetric-ds,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JumpMind_symmetric-ds.tar.gz,147.821
29214363,https://api.github.com/repos/Asqatasun/Asqatasun,Asqatasun,Asqatasun/Asqatasun,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Asqatasun_Asqatasun.tar.gz,148.086
29215517,https://api.github.com/repos/udacity/ud406,ud406,udacity/ud406,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/udacity_ud406.tar.gz,149.096
2922081,https://api.github.com/repos/alibaba/druid,druid,alibaba/druid,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/alibaba_druid.tar.gz,123.605
2923860,https://api.github.com/repos/zl19861124/jeecms,jeecms,zl19861124/jeecms,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zl19861124_jeecms.tar.gz,112.509
2924859,https://api.github.com/repos/zl19861124/codeFactory,codeFactory,zl19861124/codeFactory,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zl19861124_codeFactory.tar.gz,113.215
29252663,https://api.github.com/repos/OpenMap-java/openmap,openmap,OpenMap-java/openmap,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OpenMap-java_openmap.tar.gz,79.5782
29348891,https://api.github.com/repos/GZWgssmart/Teaching,Teaching,GZWgssmart/Teaching,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GZWgssmart_Teaching.tar.gz,
2936957,https://api.github.com/repos/algaworks/curso-javaee-primefaces,curso-javaee-primefaces,algaworks/curso-javaee-primefaces,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/algaworks_curso-javaee-primefaces.tar.gz,13.3394
293972,https://api.github.com/repos/apache/aries,aries,apache/aries,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_aries.tar.gz,84.4607
296987,https://api.github.com/repos/matozoid/javaparser,javaparser,matozoid/javaparser,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/matozoid_javaparser.tar.gz,43.3212
2980781,https://api.github.com/repos/droolsjbpm/optaplanner,optaplanner,droolsjbpm/optaplanner,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/droolsjbpm_optaplanner.tar.gz,506.568
29889557,https://api.github.com/repos/GovernmentCommunicationsHeadquarters/Gaffer,Gaffer,GovernmentCommunicationsHeadquarters/Gaffer,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GovernmentCommunicationsHeadquarters_Gaffer.tar.gz,188.484
29897800,https://api.github.com/repos/Fivium/FOXopen,FOXopen,Fivium/FOXopen,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Fivium_FOXopen.tar.gz,143.054
30011247,https://api.github.com/repos/SerNet/verinice,verinice,SerNet/verinice,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SerNet_verinice.tar.gz,1516.32
3006,https://api.github.com/repos/wicketstuff/core,core,wicketstuff/core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wicketstuff_core.tar.gz,114.38
30150130,https://api.github.com/repos/apache/incubator-fineract,incubator-fineract,apache/incubator-fineract,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-fineract.tar.gz,72.5554
3030512,https://api.github.com/repos/OpenNTF/org.openntf.domino,org.openntf.domino,OpenNTF/org.openntf.domino,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OpenNTF_org.openntf.domino.tar.gz,134.684
30418408,https://api.github.com/repos/liveontologies/elk-reasoner,elk-reasoner,liveontologies/elk-reasoner,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/liveontologies_elk-reasoner.tar.gz,24.3455
3050241,https://api.github.com/repos/mpue/blackboard,blackboard,mpue/blackboard,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mpue_blackboard.tar.gz,182.586
30610827,https://api.github.com/repos/Qwaz/solved-hacking-problem,solved-hacking-problem,Qwaz/solved-hacking-problem,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Qwaz_solved-hacking-problem.tar.gz,582.926
3072589,https://api.github.com/repos/micromata/projectforge-webapp,projectforge-webapp,micromata/projectforge-webapp,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/micromata_projectforge-webapp.tar.gz,56.128
30777963,https://api.github.com/repos/openhab/openhab2-addons,openhab2-addons,openhab/openhab2-addons,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openhab_openhab2-addons.tar.gz,421.493
3080,https://api.github.com/repos/nutzam/nutz,nutz,nutzam/nutz,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/nutzam_nutz.tar.gz,70.0559
30841,https://api.github.com/repos/resteasy/Resteasy,Resteasy,resteasy/Resteasy,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/resteasy_Resteasy.tar.gz,73.0879
30844035,https://api.github.com/repos/RestComm/jss7,jss7,RestComm/jss7,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/RestComm_jss7.tar.gz,109.172
30940386,https://api.github.com/repos/eclipse/rdf4j,rdf4j,eclipse/rdf4j,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_rdf4j.tar.gz,350.169
310014,https://api.github.com/repos/apache/giraph,giraph,apache/giraph,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_giraph.tar.gz,35.0056
31047441,https://api.github.com/repos/hs-web/hsweb-framework,hsweb-framework,hs-web/hsweb-framework,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hs-web_hsweb-framework.tar.gz,36.7833
31054494,https://api.github.com/repos/FeatureIDE/FeatureIDE,FeatureIDE,FeatureIDE/FeatureIDE,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/FeatureIDE_FeatureIDE.tar.gz,744.024
31061087,https://api.github.com/repos/dangdangdotcom/sharding-jdbc,sharding-jdbc,dangdangdotcom/sharding-jdbc,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dangdangdotcom_sharding-jdbc.tar.gz,394.227
3111449,https://api.github.com/repos/LSTS/neptus,neptus,LSTS/neptus,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/LSTS_neptus.tar.gz,1215.34
31164762,https://api.github.com/repos/ENGYS/HELYX-OS,HELYX-OS,ENGYS/HELYX-OS,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ENGYS_HELYX-OS.tar.gz,14.2321
31166851,https://api.github.com/repos/antlr/codebuff,codebuff,antlr/codebuff,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/antlr_codebuff.tar.gz,49.0675
3127830,https://api.github.com/repos/camunda/camunda-bpm-platform,camunda-bpm-platform,camunda/camunda-bpm-platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/camunda_camunda-bpm-platform.tar.gz,163.432
31314107,https://api.github.com/repos/HellFirePvP/AstralSorcery,AstralSorcery,HellFirePvP/AstralSorcery,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/HellFirePvP_AstralSorcery.tar.gz,153.63
31503656,https://api.github.com/repos/cityzendata/warp10-platform,warp10-platform,cityzendata/warp10-platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cityzendata_warp10-platform.tar.gz,15.5296
3155624,https://api.github.com/repos/pplante/droidtowers,droidtowers,pplante/droidtowers,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/pplante_droidtowers.tar.gz,269.499
31662364,https://api.github.com/repos/neuroph/neuroph,neuroph,neuroph/neuroph,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/neuroph_neuroph.tar.gz,423.144
3173796,https://api.github.com/repos/eXist-db/exist,exist,eXist-db/exist,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eXist-db_exist.tar.gz,663.128
32033,https://api.github.com/repos/webx/citrus,citrus,webx/citrus,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/webx_citrus.tar.gz,18.4676
32252,https://api.github.com/repos/mysema/querydsl,querydsl,mysema/querydsl,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mysema_querydsl.tar.gz,64.3893
32310,https://api.github.com/repos/rzwitserloot/lombok,lombok,rzwitserloot/lombok,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rzwitserloot_lombok.tar.gz,81.2532
323615,https://api.github.com/repos/JetBrains/intellij-plugins,intellij-plugins,JetBrains/intellij-plugins,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JetBrains_intellij-plugins.tar.gz,533.571
3242732,https://api.github.com/repos/amplab/tachyon,tachyon,amplab/tachyon,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/amplab_tachyon.tar.gz,158.33
32567918,https://api.github.com/repos/Alluxio/alluxio,alluxio,Alluxio/alluxio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Alluxio_alluxio.tar.gz,158.328
32607158,https://api.github.com/repos/fpompermaier/onvif,onvif,fpompermaier/onvif,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/fpompermaier_onvif.tar.gz,9.05302
32671,https://api.github.com/repos/VanillaDev/Vanilla,Vanilla,VanillaDev/Vanilla,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/VanillaDev_Vanilla.tar.gz,27.0216
3300396,https://api.github.com/repos/dCache/dcache,dcache,dCache/dcache,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dCache_dcache.tar.gz,415.77
33170,https://api.github.com/repos/Unidata/thredds,thredds,Unidata/thredds,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Unidata_thredds.tar.gz,941.405
3317243,https://api.github.com/repos/Nodeclipse/nodeclipse-1,nodeclipse-1,Nodeclipse/nodeclipse-1,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Nodeclipse_nodeclipse-1.tar.gz,23.4376
33467904,https://api.github.com/repos/NumberFour/n4js,n4js,NumberFour/n4js,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/NumberFour_n4js.tar.gz,263.546
3353349,https://api.github.com/repos/apache/syncope,syncope,apache/syncope,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_syncope.tar.gz,79.1778
3355969,https://api.github.com/repos/charles-cooper/idylfin,idylfin,charles-cooper/idylfin,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/charles-cooper_idylfin.tar.gz,23.683
33579946,https://api.github.com/repos/Microsoft/azure-tools-for-java,azure-tools-for-java,Microsoft/azure-tools-for-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Microsoft_azure-tools-for-java.tar.gz,127.637
3360755,https://api.github.com/repos/Tanaguru/Tanaguru,Tanaguru,Tanaguru/Tanaguru,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Tanaguru_Tanaguru.tar.gz,155.647
3394187,https://api.github.com/repos/mapstruct/mapstruct,mapstruct,mapstruct/mapstruct,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mapstruct_mapstruct.tar.gz,14.9143
340,https://api.github.com/repos/netty/netty,netty,netty/netty,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/netty_netty.tar.gz,84.8053
340521,https://api.github.com/repos/apache/ofbiz,ofbiz,apache/ofbiz,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_ofbiz.tar.gz,970.209
34056,https://api.github.com/repos/GeoscienceAustralia/ga-worldwind-suite,ga-worldwind-suite,GeoscienceAustralia/ga-worldwind-suite,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GeoscienceAustralia_ga-worldwind-suite.tar.gz,600.105
3406875,https://api.github.com/repos/facebook/buck,buck,facebook/buck,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/facebook_buck.tar.gz,1940.7
3442365,https://api.github.com/repos/ebean-orm/avaje-ebeanorm,avaje-ebeanorm,ebean-orm/avaje-ebeanorm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ebean-orm_avaje-ebeanorm.tar.gz,32.7132
34577372,https://api.github.com/repos/itesla/ipst,ipst,itesla/ipst,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/itesla_ipst.tar.gz,43.7091
3458713,https://api.github.com/repos/adempiere/adempiere,adempiere,adempiere/adempiere,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/adempiere_adempiere.tar.gz,2080.54
3468238,https://api.github.com/repos/jitsi/jitsi,jitsi,jitsi/jitsi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jitsi_jitsi.tar.gz,645.151
3472217,https://api.github.com/repos/ReikaKalseki/DragonAPI,DragonAPI,ReikaKalseki/DragonAPI,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ReikaKalseki_DragonAPI.tar.gz,12.7921
3497246,https://api.github.com/repos/JabRef/jabref,jabref,JabRef/jabref,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JabRef_jabref.tar.gz,175.454
3542506,https://api.github.com/repos/windup/windup,windup,windup/windup,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/windup_windup.tar.gz,187.664
35453474,https://api.github.com/repos/bluestreak01/questdb,questdb,bluestreak01/questdb,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bluestreak01_questdb.tar.gz,577.223
35461454,https://api.github.com/repos/RUB-NDS/TLS-Attacker,TLS-Attacker,RUB-NDS/TLS-Attacker,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/RUB-NDS_TLS-Attacker.tar.gz,24.0018
35649,https://api.github.com/repos/gatein/gatein-portal,gatein-portal,gatein/gatein-portal,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gatein_gatein-portal.tar.gz,112.362
